account_id,customer_id,account_type,balance,created_at
5550,4528,savings,41029.58,2026-05-23 07:50:26.033669
5551,2396,checking,3378.75,2023-06-19 02:49:40.629221
5552,3788,checking,23410.53,2023-09-12 13:45:41.195905
5553,4459,checking,32204.84,2023-12-23 21:31:34.861553
5554,463,checking,31288.8,2023-09-12 12:41:40.735687
5555,935,savings,46384.54,2024-01-04 07:57:59.622699
5556,2582,savings,18554.83,2025-02-06 14:07:07.123538
5557,2627,checking,920.35,2025-09-24 15:58:12.278269
5558,1165,savings,19824.04,2025-09-14 06:15:42.841366
5559,1894,savings,43742.61,2023-12-13 02:42:57.489704
5560,3787,savings,46386.8,2025-01-09 09:03:29.595623
5561,1500,savings,15801.19,2024-04-27 10:32:32.293445
5562,3187,savings,42922.21,2025-08-08 21:06:41.928149
5563,4781,savings,31118.11,2025-09-19 04:48:05.927137
5564,2240,checking,3787.17,2023-06-21 11:27:43.194819
5565,682,checking,7146.63,2024-10-12 10:36:43.790174
5566,168,savings,181.85,2025-01-24 11:42:48.193093
5567,3887,savings,28776.56,2025-03-25 02:45:12.835182
5568,854,checking,37058.93,2023-10-11 13:39:52.577276
5569,1800,checking,19516.75,2023-11-17 18:26:02.691752
5570,2199,checking,41493.51,2025-09-23 12:14:36.184610
5571,4215,savings,2323.98,2024-06-01 09:02:39.145421
5572,2772,checking,33391.65,2025-05-09 01:43:59.762483
5573,2103,checking,20600.6,2025-01-08 01:24:13.030242
5574,4692,savings,30258.44,2026-06-03 03:28:08.159792
5575,3796,savings,35229.98,2023-06-24 20:10:15.985452
5576,4249,savings,45308.6,2024-04-17 19:00:27.562975
5577,1915,checking,42182.48,2025-07-11 00:36:41.627261
5578,3689,savings,28632.92,2026-01-04 01:53:55.076093
5579,1013,checking,5921.24,2026-06-08 22:17:40.663633
5580,2292,checking,42070.33,2023-07-25 16:17:58.598302
5581,3225,savings,30995.1,2025-01-27 15:07:48.344649
5582,1222,savings,45381.25,2024-06-11 11:38:28.902824
5583,2439,savings,11339.66,2024-05-08 12:47:01.793631
5584,2848,savings,13764.67,2026-02-15 12:23:03.478477
5585,1103,checking,15896.27,2026-01-18 12:57:52.526998
5586,4197,savings,41467.68,2026-02-12 07:10:58.354316
5587,1056,checking,27362.76,2024-09-23 06:34:09.794657
5588,3557,checking,37708.72,2023-11-20 21:50:47.903908
5589,4408,checking,32501.16,2024-10-26 23:52:15.047565
5590,2838,savings,22095.73,2025-07-17 23:29:58.464608
5591,102,savings,2241.84,2024-02-08 23:05:49.437097
5592,4229,checking,42311.19,2026-04-02 08:09:16.099510
5593,2443,checking,46025.08,2024-01-17 00:19:57.905254
5594,2264,savings,20562.77,2024-01-22 04:46:49.614033
5595,4916,savings,21107.3,2025-05-08 09:32:55.371645
5596,4338,checking,38023.87,2025-05-11 19:06:49.478876
5597,4,savings,28043.56,2026-05-22 20:24:26.411765
5598,1707,savings,3659.34,2025-03-25 21:19:42.147495
5599,3749,savings,33407.61,2023-10-04 21:05:22.782680
5600,1836,checking,789.61,2023-10-29 23:28:15.131800
5601,509,savings,8989.64,2023-08-31 16:18:53.578831
5602,747,savings,45099.53,2025-03-23 10:11:43.788249
5603,204,checking,7623.96,2025-01-25 10:56:51.924437
5604,4704,checking,5012.55,2024-06-15 12:11:29.821050
5605,181,checking,8944.82,2025-12-06 04:28:54.382320
5606,574,savings,9829.81,2026-04-02 03:20:39.722405
5607,3427,savings,19274.4,2023-08-15 15:38:49.555195
5608,1222,checking,20706.1,2024-01-18 08:10:12.001905
5609,1293,savings,16662.3,2026-03-12 12:14:22.161601
5610,4723,savings,41563.45,2026-01-05 09:32:20.152827
5611,4044,savings,15508.37,2026-02-14 05:35:38.363416
5612,4578,checking,2265.53,2026-03-13 05:11:26.480652
5613,1560,checking,3530.87,2025-06-30 11:30:42.763914
5614,265,savings,49835.55,2024-01-28 00:46:10.567237
5615,3508,checking,30176.38,2024-08-09 08:56:54.369920
5616,2852,checking,49589.53,2026-04-01 14:14:39.482068
5617,907,checking,11086.45,2026-02-08 17:01:00.957795
5618,979,checking,27711.74,2024-04-24 14:18:52.631315
5619,709,checking,24281.82,2023-10-14 21:42:01.447956
5620,4012,savings,45926.62,2024-07-10 03:38:20.441363
5621,1706,savings,16583.65,2025-02-16 23:05:29.001745
5622,3520,checking,24166.3,2024-12-09 02:32:08.020524
5623,3897,checking,34933.75,2023-12-30 05:37:54.488936
5624,2078,savings,27680.48,2026-04-07 11:25:02.479995
5625,696,checking,5565.34,2024-05-18 19:26:14.631126
5626,1119,checking,48760.41,2025-06-03 04:19:13.191837
5627,3474,checking,3789.91,2024-12-03 10:39:49.627641
5628,3188,savings,25415.33,2026-04-10 13:29:36.486600
5629,1435,savings,18158.86,2023-08-29 10:27:28.419780
5630,719,savings,44164.79,2024-08-08 12:49:43.101542
5631,1725,savings,7443.43,2025-06-11 23:15:39.125351
5632,4197,savings,42362.2,2025-04-14 00:08:06.543604
5633,4850,savings,32539.35,2025-02-15 09:18:03.437555
5634,2470,checking,27659.48,2025-06-01 08:07:11.521412
5635,1349,checking,32415.77,2024-06-14 01:38:43.610887
5636,2933,savings,14433.65,2026-04-14 22:42:23.656080
5637,1508,savings,27028.04,2025-09-29 10:53:55.678530
5638,4892,savings,35830.18,2024-03-28 06:26:27.563120
5639,2907,savings,4539.5,2025-09-15 17:34:20.340064
5640,4426,checking,17929.94,2024-11-23 04:36:05.639524
5641,2001,savings,45223.19,2023-11-18 15:35:45.399988
5642,1318,savings,46558.59,2023-11-16 16:36:13.423486
5643,1900,savings,36497.79,2026-03-23 06:44:27.157579
5644,4049,checking,31050.02,2025-05-23 15:24:27.961185
5645,4942,checking,29263.2,2025-06-28 17:59:11.096596
5646,369,checking,5616.61,2025-12-17 05:43:49.974056
5647,2699,checking,41931.87,2026-06-08 20:46:32.957181
5648,310,checking,37401.47,2025-06-30 16:58:31.385310
5649,813,savings,43276.56,2024-10-10 11:29:34.123777
5650,4713,savings,30744.5,2023-10-07 16:50:39.207581
5651,2009,savings,9895.68,2024-12-16 03:23:29.811386
5652,1548,checking,7497.38,2025-01-24 12:43:53.845100
5653,2137,checking,45834.85,2024-04-11 21:00:03.299681
5654,4274,savings,38019.65,2025-08-16 00:56:32.870030
5655,3313,savings,47865.94,2024-07-26 13:14:15.227522
5656,4088,checking,40789.49,2024-06-12 21:56:10.684036
5657,4497,savings,41929.31,2026-03-23 15:35:28.846139
5658,2264,checking,19775.15,2025-06-06 15:51:19.387870
5659,1133,checking,39627.06,2026-02-07 18:46:49.934747
5660,209,savings,5680.48,2026-01-10 04:37:16.580176
5661,2430,checking,38364.49,2026-04-27 19:41:11.341795
5662,3236,checking,47008.6,2023-09-27 02:47:49.096163
5663,4320,savings,20051.0,2023-09-23 21:51:07.722610
5664,2253,savings,35232.61,2025-12-22 14:27:26.669439
5665,362,checking,24182.56,2024-10-09 00:08:18.294029
5666,420,savings,17240.29,2024-10-04 09:25:13.978932
5667,1451,checking,11958.07,2023-06-14 02:49:40.455475
5668,4237,checking,16886.68,2025-08-03 14:52:59.400324
5669,3548,savings,11381.03,2025-10-22 18:30:05.862813
5670,193,checking,40084.69,2023-09-13 02:46:24.255227
5671,2566,savings,11592.59,2026-01-06 22:17:04.592660
5672,3630,savings,46096.06,2024-09-21 00:30:35.895979
5673,1737,checking,19584.57,2025-11-30 19:00:11.003059
5674,4097,savings,25707.5,2024-05-07 02:43:37.266193
5675,782,checking,5865.24,2023-08-26 23:06:22.417656
5676,3598,savings,10192.48,2024-12-12 17:00:01.784858
5677,4987,savings,7515.02,2025-12-01 14:05:49.878774
5678,202,savings,13514.69,2024-09-27 12:09:25.288723
5679,328,savings,9057.73,2024-08-01 07:57:54.928772
5680,2807,savings,48661.15,2025-09-26 05:34:59.795228
5681,4879,savings,25932.95,2026-02-01 00:15:51.318969
5682,3387,checking,40390.35,2024-06-15 12:33:23.553508
5683,1898,checking,17459.65,2025-11-27 20:47:35.849693
5684,2378,savings,47590.87,2023-07-17 16:44:04.061612
5685,4109,savings,36865.96,2023-10-06 09:22:04.227667
5686,201,checking,1929.59,2024-11-26 02:00:13.291581
5687,2516,checking,32123.46,2023-11-03 22:14:31.811194
5688,3078,checking,6341.43,2023-09-08 21:38:44.987324
5689,969,checking,23844.84,2025-07-17 22:36:40.767028
5690,3152,savings,25273.08,2023-07-05 12:13:12.638047
5691,3682,checking,28278.3,2023-09-11 23:00:16.908698
5692,2413,savings,28512.26,2026-05-08 06:21:37.809270
5693,3402,checking,19590.88,2025-05-29 10:20:31.171210
5694,3497,checking,11215.48,2025-03-21 21:03:38.827512
5695,326,checking,2055.66,2023-08-12 08:48:08.688923
5696,2962,checking,32295.75,2023-06-15 12:42:40.677527
5697,3680,savings,18582.74,2025-03-07 12:15:40.197512
5698,3265,checking,24904.1,2025-06-28 07:23:19.843500
5699,3271,checking,37974.29,2023-10-15 06:58:23.372269
5700,3258,checking,39496.88,2023-10-18 04:03:49.445238
5701,3155,checking,45821.26,2024-12-10 05:37:56.999664
5702,3008,savings,45597.23,2024-12-02 14:14:00.518583
5703,4488,checking,18915.07,2024-10-27 14:19:14.707020
5704,4463,savings,4598.91,2024-01-08 16:24:54.783775
5705,1761,checking,19122.22,2024-12-09 00:29:19.950910
5706,3461,savings,41669.19,2026-01-10 20:15:46.536615
5707,4072,checking,3627.56,2024-10-12 23:23:42.538960
5708,294,checking,21148.89,2023-12-15 19:28:57.649258
5709,681,savings,13708.59,2024-03-26 11:33:00.595126
5710,2074,checking,11976.98,2023-11-09 21:16:26.693890
5711,1495,savings,23843.77,2025-11-24 00:31:58.888966
5712,1941,checking,4924.57,2024-11-13 15:02:50.193826
5713,793,savings,44499.68,2024-04-23 03:39:26.894123
5714,4705,savings,40012.32,2024-03-01 01:08:16.456223
5715,2257,checking,32782.52,2025-08-13 00:42:16.424113
5716,2686,savings,34600.25,2024-07-31 17:18:41.731761
5717,2400,checking,49243.11,2024-06-09 04:53:43.597894
5718,3794,savings,3734.28,2023-06-18 08:38:09.706824
5719,764,savings,43552.91,2024-05-18 21:23:34.872952
5720,2351,savings,40991.46,2026-05-29 03:00:23.132730
5721,751,checking,29806.49,2026-04-05 10:29:49.722014
5722,4980,savings,18270.1,2026-05-20 01:01:46.497050
5723,2090,savings,43032.14,2023-08-18 13:52:07.680814
5724,2442,savings,20974.78,2025-11-02 08:29:42.066903
5725,2481,savings,16555.17,2025-05-27 11:54:12.264880
5726,2374,savings,41650.24,2024-03-26 20:47:34.588577
5727,3333,checking,19653.93,2026-01-21 07:46:55.357762
5728,3704,savings,16556.57,2024-02-25 13:27:47.761664
5729,1350,savings,38451.34,2024-07-31 02:13:51.701002
5730,1222,savings,36942.01,2025-07-12 20:51:16.957564
5731,801,savings,47275.23,2023-11-19 07:21:04.790192
5732,4815,checking,34649.49,2025-06-26 08:08:05.308697
5733,3505,checking,39274.96,2023-10-03 19:26:30.665842
5734,3331,checking,26945.78,2025-02-14 16:57:13.462945
5735,3658,savings,41337.0,2025-05-24 01:50:52.914803
5736,1784,checking,17101.66,2024-08-27 23:46:52.480033
5737,4117,savings,36085.69,2026-04-26 08:48:52.023768
5738,4877,checking,16336.25,2023-06-28 15:45:03.807204
5739,561,savings,28664.69,2024-08-21 07:06:20.711686
5740,62,checking,40024.33,2025-12-24 06:29:14.826061
5741,2426,savings,44754.89,2024-09-16 04:46:25.327342
5742,2306,checking,27716.18,2024-05-19 19:23:37.780017
5743,4433,checking,47472.88,2025-06-24 17:21:45.859565
5744,2302,checking,24924.0,2024-10-15 03:42:23.483753
5745,4233,savings,21252.55,2023-07-20 20:58:28.819031
5746,2337,savings,483.6,2025-04-14 16:48:18.341282
5747,825,checking,39522.4,2025-12-12 01:47:06.943262
5748,2622,savings,49410.61,2025-05-08 10:46:34.634664
5749,956,savings,37.53,2026-03-30 23:54:01.439339
5750,1327,savings,12616.36,2023-11-18 12:24:18.950627
5751,791,savings,41890.6,2024-05-22 05:09:03.731668
5752,122,checking,14080.45,2024-02-07 22:00:29.637694
5753,2104,savings,28877.42,2024-04-23 04:10:27.729118
5754,1729,savings,7351.0,2024-02-27 11:20:22.180858
5755,363,checking,12183.52,2024-01-23 13:51:41.609452
5756,4800,checking,26170.36,2025-09-09 10:42:59.449476
5757,44,savings,5502.9,2023-06-24 16:16:06.717424
5758,1278,checking,8455.05,2023-11-02 08:06:38.748640
5759,3730,savings,9853.69,2025-01-03 08:21:08.218079
5760,2515,savings,43772.43,2024-05-14 06:29:16.682549
5761,3772,checking,27882.58,2024-10-15 01:07:13.495613
5762,2136,checking,38189.52,2024-09-07 00:15:50.435921
5763,885,checking,3696.11,2023-09-16 21:48:35.049729
5764,4947,savings,8453.76,2024-11-01 05:19:55.191801
5765,811,checking,39945.37,2025-03-13 08:31:37.696629
5766,1561,checking,9482.54,2024-03-15 09:13:31.738640
5767,4548,checking,6097.89,2024-01-19 07:40:56.856835
5768,397,checking,15083.25,2023-12-28 11:47:15.961333
5769,2380,checking,48505.59,2023-10-26 01:37:03.322645
5770,1589,checking,28498.48,2026-05-13 11:57:59.172499
5771,1262,savings,25775.47,2024-04-23 14:14:43.511800
5772,381,savings,48076.85,2024-06-23 10:51:49.013010
5773,2727,savings,37968.22,2024-12-07 08:03:57.757459
5774,3394,savings,41391.7,2025-03-16 02:30:21.005598
5775,459,savings,29315.42,2024-04-17 03:25:52.829961
5776,4343,checking,21422.3,2023-07-12 03:18:40.653650
5777,1946,checking,43518.83,2026-01-16 19:37:37.689948
5778,2179,checking,15765.28,2026-06-09 03:53:20.644686
5779,1501,checking,35569.13,2025-05-20 18:32:46.294899
5780,3590,savings,7248.76,2023-08-29 02:58:42.032906
5781,2992,checking,44154.53,2025-01-08 09:42:48.252822
5782,403,savings,35404.19,2026-01-17 21:37:57.248493
5783,677,checking,44273.16,2025-02-02 04:40:38.682860
5784,3517,savings,32947.51,2024-09-23 10:16:23.227788
5785,838,checking,36148.37,2025-04-15 09:42:42.484463
5786,2992,savings,31890.34,2023-08-13 12:32:36.886523
5787,4857,checking,12917.34,2024-01-07 02:34:30.032015
5788,4725,checking,20226.99,2024-10-21 04:21:13.358935
5789,1282,savings,6126.04,2024-09-18 06:11:27.085059
5790,3251,checking,5059.72,2024-03-21 03:34:48.660223
5791,1571,savings,17613.44,2025-07-14 14:00:37.609977
5792,2712,savings,37625.02,2024-02-20 04:13:27.296313
5793,4857,savings,46596.48,2026-01-30 00:06:02.015455
5794,762,checking,24167.11,2025-02-26 16:07:15.355195
5795,1121,checking,37912.48,2026-03-16 03:35:17.470535
5796,4570,savings,280.34,2025-12-22 05:22:06.688367
5797,2872,savings,49907.08,2024-05-30 13:12:46.458013
5798,980,checking,35252.31,2025-02-14 07:06:44.565147
5799,913,checking,37781.77,2024-10-28 00:51:36.382133
5800,4630,checking,11229.0,2023-07-07 04:46:05.698554
5801,875,savings,11976.58,2025-09-01 17:10:35.629551
5802,2138,savings,16609.77,2025-06-14 20:17:57.344428
5803,1698,savings,31259.42,2026-04-28 17:11:36.155968
5804,4675,checking,9936.15,2025-03-08 19:01:04.276811
5805,1314,savings,27833.3,2025-04-14 08:57:33.960670
5806,3522,checking,5720.48,2025-05-24 01:24:46.440191
5807,4553,checking,11098.34,2023-12-08 23:32:59.088412
5808,2518,savings,24911.66,2025-11-07 16:10:05.209621
5809,1002,checking,48542.08,2025-08-22 08:37:13.108431
5810,3270,savings,26434.15,2024-07-04 12:08:13.750019
5811,3463,checking,27881.57,2025-08-16 05:09:08.456773
5812,2784,savings,47111.69,2025-07-08 23:52:34.503060
5813,3017,savings,14874.19,2024-02-03 15:46:46.045344
5814,174,savings,43388.73,2025-09-30 22:44:58.000053
5815,4601,checking,44181.52,2023-10-27 16:37:03.787159
5816,3862,savings,45418.09,2023-12-28 08:38:04.344570
5817,3131,savings,16178.15,2024-12-24 13:03:33.017272
5818,4011,savings,1271.61,2023-12-11 10:53:55.904387
5819,43,savings,236.88,2024-08-24 18:42:26.733758
5820,1861,savings,28802.29,2026-05-01 03:53:25.898745
5821,1583,savings,42692.98,2024-06-16 22:18:19.923866
5822,339,checking,8849.28,2025-06-15 08:31:16.369489
5823,391,checking,10360.39,2025-11-09 15:33:00.407522
5824,2555,savings,33475.64,2025-05-01 09:09:41.921541
5825,2159,checking,11619.51,2025-12-19 18:10:47.564765
5826,1626,savings,7844.16,2025-07-20 08:16:53.029777
5827,2426,savings,18663.22,2023-11-23 18:33:52.070189
5828,1389,savings,26677.33,2023-11-14 13:32:42.810595
5829,4862,checking,27900.34,2025-10-21 14:01:05.134729
5830,1116,checking,22122.46,2025-11-16 19:33:40.972573
5831,348,savings,29147.16,2023-07-30 12:45:00.070012
5832,461,savings,20712.94,2023-10-15 15:26:05.144909
5833,4389,savings,29628.12,2025-10-20 04:35:02.459426
5834,2857,savings,21013.25,2024-02-26 22:27:34.734301
5835,3344,checking,21275.51,2026-03-12 07:29:05.944658
5836,3664,checking,8322.28,2025-02-21 16:38:55.066218
5837,1653,savings,24746.49,2024-12-07 22:37:13.628839
5838,2658,checking,29716.76,2026-03-30 19:28:45.885298
5839,3120,checking,37802.57,2025-04-22 16:30:28.376244
5840,963,checking,39990.27,2024-03-28 14:35:29.923135
5841,4351,savings,14014.79,2024-04-16 21:25:58.179149
5842,1738,savings,27817.65,2025-05-10 15:18:30.078145
5843,1244,checking,1659.77,2025-11-21 04:42:24.752566
5844,3447,checking,41316.01,2023-12-31 01:07:36.888307
5845,1087,savings,18043.51,2026-05-06 08:04:35.128323
5846,2137,savings,40511.81,2026-03-27 10:10:05.784499
5847,2205,checking,26865.23,2024-07-29 06:11:16.586043
5848,4662,checking,32426.26,2024-12-06 08:09:58.557549
5849,274,checking,49474.52,2023-11-04 21:19:21.810656
5850,4675,checking,30476.07,2023-10-22 03:44:02.926914
5851,3223,checking,1701.97,2026-05-20 00:33:45.904549
5852,2387,savings,3414.33,2024-03-03 07:59:08.342482
5853,4967,checking,32016.38,2025-02-08 11:20:05.731242
5854,881,checking,30345.76,2024-11-03 08:33:44.176043
5855,3645,savings,445.66,2025-07-21 21:32:51.888613
5856,18,savings,35509.25,2024-06-26 04:12:53.404248
5857,3429,savings,27506.76,2025-11-13 05:06:04.567344
5858,306,savings,28593.15,2025-06-09 02:34:21.384471
5859,592,checking,3056.64,2026-04-29 22:01:09.791847
5860,3991,checking,28938.2,2024-02-29 18:57:14.310988
5861,4229,savings,18879.75,2026-06-13 04:49:21.994798
5862,4237,checking,46263.74,2024-05-09 09:23:36.635077
5863,453,checking,33047.27,2025-10-15 21:55:32.065603
5864,1621,checking,49797.54,2025-01-01 12:17:25.046101
5865,1387,checking,11263.04,2025-04-29 02:57:30.394876
5866,1762,savings,19235.46,2024-03-07 06:51:32.795495
5867,191,checking,42626.0,2025-10-11 09:19:19.992044
5868,3225,checking,42440.1,2025-05-09 04:49:04.697851
5869,1893,checking,5999.04,2026-01-09 01:37:02.729840
5870,3290,checking,3068.07,2024-05-22 16:53:48.684415
5871,1663,checking,11134.41,2025-07-06 18:10:09.633314
5872,1741,checking,15217.14,2024-03-24 23:06:07.919684
5873,3821,savings,35087.52,2025-03-29 00:20:38.036393
5874,134,checking,41231.88,2025-12-19 04:34:22.308856
5875,1774,savings,41222.07,2025-06-20 23:52:28.489200
5876,4202,savings,28265.7,2025-06-06 02:41:20.627632
5877,2118,savings,35509.13,2024-06-18 00:23:28.178078
5878,1476,savings,23723.93,2023-12-24 14:55:09.818659
5879,848,savings,4987.26,2026-01-16 04:36:54.632219
5880,3650,checking,48158.56,2026-02-04 07:44:25.566791
5881,1715,checking,24735.73,2023-08-20 18:30:54.368901
5882,3744,checking,12055.19,2023-08-26 14:32:36.293162
5883,27,savings,42521.31,2024-03-27 15:51:31.694064
5884,209,checking,29986.53,2024-02-10 00:12:59.224306
5885,4726,checking,30252.91,2023-08-27 00:20:46.756750
5886,2955,savings,22159.91,2023-07-22 16:17:10.689961
5887,1972,checking,25954.65,2026-05-11 18:03:23.501437
5888,1475,checking,41673.45,2025-01-11 05:06:14.399488
5889,4513,savings,33328.56,2025-09-15 10:53:07.314863
5890,2837,checking,1980.94,2025-06-25 01:48:06.195146
5891,1778,savings,38353.38,2025-04-06 08:33:42.118006
5892,445,savings,12253.69,2025-09-06 03:54:13.792308
5893,2250,checking,6547.64,2025-05-26 02:44:08.249769
5894,1077,checking,15628.09,2025-12-17 06:24:47.840998
5895,1608,checking,15150.38,2026-03-18 15:05:15.404257
5896,1994,checking,5044.75,2024-08-24 15:54:52.425365
5897,3833,checking,13078.09,2025-11-07 15:11:00.652222
5898,390,checking,19750.29,2024-01-25 19:02:29.970192
5899,2075,savings,29430.42,2023-06-30 16:36:24.185643
5900,2541,savings,15569.55,2024-09-17 16:20:26.701484
5901,132,checking,10010.79,2024-09-25 14:14:51.183067
5902,1683,savings,8376.29,2026-02-19 22:46:01.828112
5903,3278,checking,33391.94,2023-10-24 17:15:17.905777
5904,2650,checking,13301.86,2024-12-22 23:00:40.137499
5905,3053,checking,37838.46,2025-11-30 20:44:12.491518
5906,2754,savings,24707.92,2024-07-22 12:33:42.960452
5907,2359,checking,4683.02,2023-08-10 05:45:07.022803
5908,4301,savings,28563.54,2023-11-07 21:18:41.206127
5909,4922,checking,36133.83,2024-03-05 06:24:00.534849
5910,1219,checking,4433.47,2026-01-13 22:28:13.342673
5911,3240,checking,9379.97,2025-12-25 07:57:31.759536
5912,1153,checking,10183.81,2024-10-14 09:19:50.420693
5913,710,checking,10493.09,2023-07-31 21:19:13.946977
5914,2035,savings,43938.66,2025-10-25 04:26:49.307681
